Timepoint,Clock_Time,ID,MODEL,METRIC,VALUE,GROUP,UNITS
Baseline,NA,B-LR 01,B-LR,AMY,200,CMP,U/L
Baseline,NA,B-LR 01,B-LR,TG,152.55,CMP,mg/dL
Baseline,NA,B-LR 01,B-LR,GLU,132.29,CMP,mg/dL
Baseline,NA,B-LR 01,B-LR,GGT,9,CMP,U/L
EOS,09:08,B-LR 01,B-LR,MAP,37,MAP,mmHg
EOS,09:08,B-LR 01,B-LR,bpm,274,Heart rate,bpm
EOS,09:08,B-LR 01,B-LR,LAC,11.3,ABG,mmol/L
EOS,09:08,B-LR 01,B-LR,pH,7.315,ABG,value
EOS,09:08,B-LR 01,B-LR,pCO2,30.4,ABG,mmHg
EOS,09:08,B-LR 01,B-LR,pO2,112,ABG,mmHg
EOR,09:18,B-LR 01,B-LR,MAP,39,MAP,mmHg
EOR,09:18,B-LR 01,B-LR,bpm,255,Heart rate,bpm
EOR,09:18,B-LR 01,B-LR,RBC,2.86,CBC,M/mL
EOR,09:18,B-LR 01,B-LR,Hb,6,CBC,mg/dL
EOR,09:18,B-LR 01,B-LR,HCT,17.6,CBC,mmHg
EOR,09:18,B-LR 01,B-LR,PLT,92,CBC,10^3/uL
EOR,09:18,B-LR 01,B-LR,WBC,5.1,CBC,10^3/uL
EOR,09:18,B-LR 01,B-LR,X._Free_Hb,0,% Free Hb,%
EOR,09:18,B-LR 01,B-LR,LAC,13.1,ABG,mmol/L
EOR,09:18,B-LR 01,B-LR,pH,7.267,ABG,value
EOR,09:18,B-LR 01,B-LR,pCO2,33.8,ABG,mmHg
EOR,09:18,B-LR 01,B-LR,pO2,111,ABG,mmHg
EOR,09:18,B-LR 01,B-LR,AST,41,CMP,U/L
EOR,09:18,B-LR 01,B-LR,ALT,43,CMP,U/L
EOR,09:18,B-LR 01,B-LR,LDH,79,CMP,U/L
EOR,09:18,B-LR 01,B-LR,CREA,0.9,CMP,mg/dL
EOR,09:18,B-LR 01,B-LR,BUN,19.72,CMP,mg/dL
EOR,09:18,B-LR 01,B-LR,AMY,121,CMP,U/L
EOR,09:18,B-LR 01,B-LR,TG,136.13,CMP,mg/dL
EOR,09:18,B-LR 01,B-LR,GLU,316.26,CMP,mg/dL
EOR,09:18,B-LR 01,B-LR,GGT,5,CMP,U/L
10%,10:18,B-LR 01,B-LR,MAP,47,MAP,mmHg
10%,10:18,B-LR 01,B-LR,bpm,281,Heart rate,bpm
10%,10:18,B-LR 01,B-LR,LAC,7.3,ABG,mmol/L
10%,10:18,B-LR 01,B-LR,pH,7.391,ABG,value
10%,10:18,B-LR 01,B-LR,pCO2,38.8,ABG,mmHg
10%,10:18,B-LR 01,B-LR,pO2,92.4,ABG,mmHg
7.5%,11:18,B-LR 01,B-LR,MAP,57,MAP,mmHg
7.5%,11:18,B-LR 01,B-LR,bpm,281,Heart rate,bpm
7.5%,11:18,B-LR 01,B-LR,LAC,6.6,ABG,mmol/L
7.5%,11:18,B-LR 01,B-LR,pH,7.466,ABG,value
7.5%,11:18,B-LR 01,B-LR,pCO2,30.4,ABG,mmHg
7.5%,11:18,B-LR 01,B-LR,pO2,121,ABG,mmHg
5%,NA,B-LR 01,B-LR,MAP,46,MAP,mmHg
5%,NA,B-LR 01,B-LR,bpm,263,Heart rate,bpm
5%,NA,B-LR 01,B-LR,LAC,10,ABG,mmol/L
5%,NA,B-LR 01,B-LR,pH,7.363,ABG,value
5%,NA,B-LR 01,B-LR,pCO2,26.3,ABG,mmHg
5%,NA,B-LR 01,B-LR,pO2,116,ABG,mmHg
2.5%,NA,B-LR 01,B-LR,MAP,43,MAP,mmHg
2.5%,NA,B-LR 01,B-LR,bpm,283,Heart rate,bpm
2.5%,NA,B-LR 01,B-LR,LAC,13.2,ABG,mmol/L
2.5%,NA,B-LR 01,B-LR,pH,7.376,ABG,value
2.5%,NA,B-LR 01,B-LR,pCO2,21.6,ABG,mmHg
2.5%,NA,B-LR 01,B-LR,pO2,119,ABG,mmHg
EOB,NA,B-LR 01,B-LR,RBC,2.54,CBC,M/mL
EOB,NA,B-LR 01,B-LR,Hb,5.2,CBC,mg/dL
EOB,NA,B-LR 01,B-LR,HCT,15.7,CBC,mmHg
EOB,NA,B-LR 01,B-LR,PLT,977,CBC,10^3/uL
EOB,NA,B-LR 01,B-LR,WBC,3.8,CBC,10^3/uL
EOB,NA,B-LR 01,B-LR,X._Free_Hb,0,% Free Hb,%
EOB,NA,B-LR 01,B-LR,LAC,15,ABG,mmol/L
EOB,NA,B-LR 01,B-LR,pH,7.364,ABG,value
EOB,NA,B-LR 01,B-LR,pCO2,23.9,ABG,mmHg
EOB,NA,B-LR 01,B-LR,pO2,144,ABG,mmHg
EOB,NA,B-LR 01,B-LR,AST,76,CMP,U/L
EOB,NA,B-LR 01,B-LR,ALT,56,CMP,U/L
EOB,NA,B-LR 01,B-LR,LDH,112,CMP,U/L
EOB,NA,B-LR 01,B-LR,CREA,1.1,CMP,mg/dL
EOB,NA,B-LR 01,B-LR,BUN,31.58,CMP,mg/dL
EOB,NA,B-LR 01,B-LR,AMY,130,CMP,U/L
EOB,NA,B-LR 01,B-LR,TG,110.38,CMP,mg/dL
EOB,NA,B-LR 01,B-LR,GLU,387.84,CMP,mg/dL
EOB,NA,B-LR 01,B-LR,GGT,6,CMP,U/L
Baseline,08:02,B-LR 02,B-LR,MAP,78,MAP,mmHg
Baseline,08:02,B-LR 02,B-LR,bpm,209,Heart rate,bpm
Baseline,08:02,B-LR 02,B-LR,RBC,5.81,CBC,M/mL
Baseline,08:02,B-LR 02,B-LR,Hb,12.6,CBC,mg/dL
Baseline,08:02,B-LR 02,B-LR,HCT,38.8,CBC,mmHg
Baseline,08:02,B-LR 02,B-LR,PLT,254,CBC,10^3/uL
Baseline,08:02,B-LR 02,B-LR,WBC,8.8,CBC,10^3/uL
Baseline,08:02,B-LR 02,B-LR,X._Free_Hb,0,% Free Hb,%
Baseline,08:02,B-LR 02,B-LR,LAC,0.8,ABG,mmol/L
Baseline,08:02,B-LR 02,B-LR,pH,7.476,ABG,value
Baseline,08:02,B-LR 02,B-LR,pCO2,35.8,ABG,mmHg
Baseline,08:02,B-LR 02,B-LR,pO2,74.1,ABG,mmHg
Baseline,08:02,B-LR 02,B-LR,AST,85,CMP,U/L
Baseline,08:02,B-LR 02,B-LR,ALT,90,CMP,U/L
Baseline,08:02,B-LR 02,B-LR,LDH,67,CMP,U/L
Baseline,08:02,B-LR 02,B-LR,CREA,0.5,CMP,mg/dL
Baseline,08:02,B-LR 02,B-LR,BUN,16.49,CMP,mg/dL
Baseline,08:02,B-LR 02,B-LR,AMY,289,CMP,U/L
Baseline,08:02,B-LR 02,B-LR,TG,64.57,CMP,mg/dL
Baseline,08:02,B-LR 02,B-LR,GLU,140.44,CMP,mg/dL
Baseline,08:02,B-LR 02,B-LR,GGT,12,CMP,U/L
EOS,10:20,B-LR 02,B-LR,MAP,61,MAP,mmHg
EOS,10:20,B-LR 02,B-LR,bpm,294,Heart rate,bpm
EOS,10:20,B-LR 02,B-LR,LAC,7.6,ABG,mmol/L
EOS,10:20,B-LR 02,B-LR,pH,7.396,ABG,value
EOS,10:20,B-LR 02,B-LR,pCO2,34.9,ABG,mmHg
EOS,10:20,B-LR 02,B-LR,pO2,107,ABG,mmHg
EOR,10:32,B-LR 02,B-LR,MAP,69,MAP,mmHg
EOR,10:32,B-LR 02,B-LR,bpm,273,Heart rate,bpm
EOR,10:32,B-LR 02,B-LR,RBC,2.92,CBC,M/mL
EOR,10:32,B-LR 02,B-LR,Hb,6.3,CBC,mg/dL
EOR,10:32,B-LR 02,B-LR,HCT,19,CBC,mmHg
EOR,10:32,B-LR 02,B-LR,PLT,252,CBC,10^3/uL
EOR,10:32,B-LR 02,B-LR,WBC,5.6,CBC,10^3/uL
EOR,10:32,B-LR 02,B-LR,X._Free_Hb,0,% Free Hb,%
EOR,10:32,B-LR 02,B-LR,LAC,9.8,ABG,mmol/L
EOR,10:32,B-LR 02,B-LR,pH,7.322,ABG,value
EOR,10:32,B-LR 02,B-LR,pCO2,42.3,ABG,mmHg
EOR,10:32,B-LR 02,B-LR,pO2,98.9,ABG,mmHg
EOR,10:32,B-LR 02,B-LR,AST,73,CMP,U/L
EOR,10:32,B-LR 02,B-LR,ALT,54,CMP,U/L
EOR,10:32,B-LR 02,B-LR,LDH,88,CMP,U/L
EOR,10:32,B-LR 02,B-LR,CREA,0.9,CMP,mg/dL
EOR,10:32,B-LR 02,B-LR,BUN,21.08,CMP,mg/dL
EOR,10:32,B-LR 02,B-LR,AMY,169,CMP,U/L
EOR,10:32,B-LR 02,B-LR,TG,67.9,CMP,mg/dL
EOR,10:32,B-LR 02,B-LR,GLU,232.03,CMP,mg/dL
EOR,10:32,B-LR 02,B-LR,GGT,5,CMP,U/L
10%,11:32,B-LR 02,B-LR,MAP,50,MAP,mmHg
10%,11:32,B-LR 02,B-LR,bpm,253,Heart rate,bpm
10%,11:32,B-LR 02,B-LR,RBC,2,CBC,M/mL
10%,11:32,B-LR 02,B-LR,Hb,4.4,CBC,mg/dL
10%,11:32,B-LR 02,B-LR,HCT,13,CBC,mmHg
10%,11:32,B-LR 02,B-LR,PLT,177,CBC,10^3/uL
10%,11:32,B-LR 02,B-LR,WBC,7.4,CBC,10^3/uL
10%,11:32,B-LR 02,B-LR,X._Free_Hb,0,% Free Hb,%
10%,11:32,B-LR 02,B-LR,LAC,4.4,ABG,mmol/L
10%,11:32,B-LR 02,B-LR,pH,7.423,ABG,value
10%,11:32,B-LR 02,B-LR,pCO2,41,ABG,mmHg
10%,11:32,B-LR 02,B-LR,pO2,101,ABG,mmHg
7.5%,12:32,B-LR 02,B-LR,MAP,42,MAP,mmHg
7.5%,12:32,B-LR 02,B-LR,bpm,248,Heart rate,bpm
7.5%,12:32,B-LR 02,B-LR,LAC,7.7,ABG,mmol/L
7.5%,12:32,B-LR 02,B-LR,pH,7.41,ABG,value
7.5%,12:32,B-LR 02,B-LR,pCO2,38.5,ABG,mmHg
7.5%,12:32,B-LR 02,B-LR,pO2,102,ABG,mmHg
5%,01:32,B-LR 02,B-LR,MAP,48,MAP,mmHg
5%,01:32,B-LR 02,B-LR,bpm,292,Heart rate,bpm
5%,01:32,B-LR 02,B-LR,LAC,5.8,ABG,mmol/L
5%,01:32,B-LR 02,B-LR,pH,7.52,ABG,value
5%,01:32,B-LR 02,B-LR,pCO2,29.5,ABG,mmHg
5%,01:32,B-LR 02,B-LR,pO2,114,ABG,mmHg
2.5%,02:32,B-LR 02,B-LR,MAP,55,MAP,mmHg
2.5%,02:32,B-LR 02,B-LR,bpm,296,Heart rate,bpm
2.5%,02:32,B-LR 02,B-LR,LAC,7.4,ABG,mmol/L
2.5%,02:32,B-LR 02,B-LR,pH,7.44,ABG,value
2.5%,02:32,B-LR 02,B-LR,pCO2,31.6,ABG,mmHg
2.5%,02:32,B-LR 02,B-LR,pO2,107,ABG,mmHg
EOB,NA,B-LR 02,B-LR,RBC,2.03,CBC,M/mL
EOB,NA,B-LR 02,B-LR,Hb,4.4,CBC,mg/dL
EOB,NA,B-LR 02,B-LR,HCT,13.1,CBC,mmHg
EOB,NA,B-LR 02,B-LR,PLT,185,CBC,10^3/uL
EOB,NA,B-LR 02,B-LR,WBC,6.3,CBC,10^3/uL
EOB,NA,B-LR 02,B-LR,X._Free_Hb,0,% Free Hb,%
EOB,NA,B-LR 02,B-LR,LAC,7.4,ABG,mmol/L
EOB,NA,B-LR 02,B-LR,pH,7.405,ABG,value
EOB,NA,B-LR 02,B-LR,pCO2,33.5,ABG,mmHg
EOB,NA,B-LR 02,B-LR,pO2,119,ABG,mmHg
24HR,NA,B-LR 02,B-LR,MAP,53,MAP,mmHg
24HR,NA,B-LR 02,B-LR,bpm,293,Heart rate,bpm
24HR,NA,B-LR 02,B-LR,RBC,1.61,CBC,M/mL
24HR,NA,B-LR 02,B-LR,Hb,3.6,CBC,mg/dL
24HR,NA,B-LR 02,B-LR,HCT,10.3,CBC,mmHg
24HR,NA,B-LR 02,B-LR,PLT,122,CBC,10^3/uL
24HR,NA,B-LR 02,B-LR,WBC,5.6,CBC,10^3/uL
24HR,NA,B-LR 02,B-LR,X._Free_Hb,0,% Free Hb,%
24HR,NA,B-LR 02,B-LR,LAC,20,ABG,mmol/L
24HR,NA,B-LR 02,B-LR,pH,7.391,ABG,value
24HR,NA,B-LR 02,B-LR,pCO2,17,ABG,mmHg
24HR,NA,B-LR 02,B-LR,pO2,117,ABG,mmHg
24HR,NA,B-LR 02,B-LR,AST,132,CMP,U/L
24HR,NA,B-LR 02,B-LR,ALT,71,CMP,U/L
24HR,NA,B-LR 02,B-LR,LDH,191,CMP,U/L
24HR,NA,B-LR 02,B-LR,CREA,0.8,CMP,mg/dL
24HR,NA,B-LR 02,B-LR,BUN,33.35,CMP,mg/dL
24HR,NA,B-LR 02,B-LR,AMY,212,CMP,U/L
24HR,NA,B-LR 02,B-LR,TG,82.86,CMP,mg/dL
24HR,NA,B-LR 02,B-LR,GLU,256,CMP,mg/dL
24HR,NA,B-LR 02,B-LR,GGT,7,CMP,U/L
48HR,NA,B-LR 02,B-LR,MAP,55,MAP,mmHg
48HR,NA,B-LR 02,B-LR,bpm,273,Heart rate,bpm
48HR,NA,B-LR 02,B-LR,AST,650,CMP,U/L
48HR,NA,B-LR 02,B-LR,ALT,327,CMP,U/L
48HR,NA,B-LR 02,B-LR,LDH,756,CMP,U/L
48HR,NA,B-LR 02,B-LR,CREA,0.1,CMP,mg/dL
48HR,NA,B-LR 02,B-LR,BUN,57.74,CMP,mg/dL
48HR,NA,B-LR 02,B-LR,AMY,348,CMP,U/L
48HR,NA,B-LR 02,B-LR,TG,609,CMP,mg/dL
48HR,NA,B-LR 02,B-LR,GLU,76.11,CMP,mg/dL
48HR,NA,B-LR 02,B-LR,GGT,9,CMP,U/L
Baseline,06:50,B-LR 03,B-LR,MAP,78,MAP,mmHg
Baseline,06:50,B-LR 03,B-LR,bpm,255,Heart rate,bpm
Baseline,06:50,B-LR 03,B-LR,RBC,6.34,CBC,M/mL
Baseline,06:50,B-LR 03,B-LR,Hb,13,CBC,mg/dL
Baseline,06:50,B-LR 03,B-LR,HCT,40.5,CBC,mmHg
Baseline,06:50,B-LR 03,B-LR,PLT,120,CBC,10^3/uL
Baseline,06:50,B-LR 03,B-LR,WBC,9.2,CBC,10^3/uL
Baseline,06:50,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
Baseline,06:50,B-LR 03,B-LR,LAC,1.1,ABG,mmol/L
Baseline,06:50,B-LR 03,B-LR,pH,7.479,ABG,value
Baseline,06:50,B-LR 03,B-LR,pCO2,28.3,ABG,mmHg
Baseline,06:50,B-LR 03,B-LR,pO2,76.6,ABG,mmHg
Baseline,06:50,B-LR 03,B-LR,AST,73,CMP,U/L
Baseline,06:50,B-LR 03,B-LR,ALT,116,CMP,U/L
Baseline,06:50,B-LR 03,B-LR,LDH,158,CMP,U/L
Baseline,06:50,B-LR 03,B-LR,CREA,0.5,CMP,mg/dL
Baseline,06:50,B-LR 03,B-LR,BUN,13.93,CMP,mg/dL
Baseline,06:50,B-LR 03,B-LR,AMY,197,CMP,U/L
Baseline,06:50,B-LR 03,B-LR,TG,63.1,CMP,mg/dL
Baseline,06:50,B-LR 03,B-LR,GLU,145.07,CMP,mg/dL
Baseline,06:50,B-LR 03,B-LR,GGT,15,CMP,U/L
EOS,09:07,B-LR 03,B-LR,MAP,56,MAP,mmHg
EOS,09:07,B-LR 03,B-LR,bpm,283,Heart rate,bpm
EOS,09:07,B-LR 03,B-LR,LAC,6.3,ABG,mmol/L
EOS,09:07,B-LR 03,B-LR,pH,7.286,ABG,value
EOS,09:07,B-LR 03,B-LR,pCO2,35.4,ABG,mmHg
EOS,09:07,B-LR 03,B-LR,pO2,27.4,ABG,mmHg
EOR,09:17,B-LR 03,B-LR,MAP,57,MAP,mmHg
EOR,09:17,B-LR 03,B-LR,bpm,251,Heart rate,bpm
EOR,09:17,B-LR 03,B-LR,RBC,3.34,CBC,M/mL
EOR,09:17,B-LR 03,B-LR,Hb,7,CBC,mg/dL
EOR,09:17,B-LR 03,B-LR,HCT,21.1,CBC,mmHg
EOR,09:17,B-LR 03,B-LR,PLT,151,CBC,10^3/uL
EOR,09:17,B-LR 03,B-LR,WBC,5.3,CBC,10^3/uL
EOR,09:17,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
EOR,09:17,B-LR 03,B-LR,LAC,9.4,ABG,mmol/L
EOR,09:17,B-LR 03,B-LR,pH,7.326,ABG,value
EOR,09:17,B-LR 03,B-LR,pCO2,42.3,ABG,mmHg
EOR,09:17,B-LR 03,B-LR,pO2,43.9,ABG,mmHg
EOR,09:17,B-LR 03,B-LR,AST,125,CMP,U/L
EOR,09:17,B-LR 03,B-LR,ALT,71,CMP,U/L
EOR,09:17,B-LR 03,B-LR,LDH,157,CMP,U/L
EOR,09:17,B-LR 03,B-LR,CREA,0.5,CMP,mg/dL
EOR,09:17,B-LR 03,B-LR,BUN,17.84,CMP,mg/dL
EOR,09:17,B-LR 03,B-LR,AMY,100,CMP,U/L
EOR,09:17,B-LR 03,B-LR,TG,49.55,CMP,mg/dL
EOR,09:17,B-LR 03,B-LR,GLU,180.85,CMP,mg/dL
EOR,09:17,B-LR 03,B-LR,GGT,8,CMP,U/L
10%,10:17,B-LR 03,B-LR,MAP,63,MAP,mmHg
10%,10:17,B-LR 03,B-LR,bpm,169,Heart rate,bpm
10%,10:17,B-LR 03,B-LR,LAC,3.6,ABG,mmol/L
10%,10:17,B-LR 03,B-LR,pH,7.451,ABG,value
10%,10:17,B-LR 03,B-LR,pCO2,38.2,ABG,mmHg
10%,10:17,B-LR 03,B-LR,pO2,30.1,ABG,mmHg
7.5%,11:17,B-LR 03,B-LR,MAP,68,MAP,mmHg
7.5%,11:17,B-LR 03,B-LR,bpm,169,Heart rate,bpm
7.5%,11:17,B-LR 03,B-LR,LAC,3.8,ABG,mmol/L
7.5%,11:17,B-LR 03,B-LR,pH,7.47,ABG,value
7.5%,11:17,B-LR 03,B-LR,pCO2,32.8,ABG,mmHg
7.5%,11:17,B-LR 03,B-LR,pO2,37.4,ABG,mmHg
5%,12:17,B-LR 03,B-LR,MAP,67,MAP,mmHg
5%,12:17,B-LR 03,B-LR,bpm,258,Heart rate,bpm
5%,12:17,B-LR 03,B-LR,LAC,5.8,ABG,mmol/L
5%,12:17,B-LR 03,B-LR,pH,7.404,ABG,value
5%,12:17,B-LR 03,B-LR,pCO2,35.7,ABG,mmHg
5%,12:17,B-LR 03,B-LR,pO2,27.7,ABG,mmHg
2.5%,01:17,B-LR 03,B-LR,MAP,32,MAP,mmHg
2.5%,01:17,B-LR 03,B-LR,bpm,296,Heart rate,bpm
2.5%,01:17,B-LR 03,B-LR,RBC,2.28,CBC,M/mL
2.5%,01:17,B-LR 03,B-LR,Hb,4.8,CBC,mg/dL
2.5%,01:17,B-LR 03,B-LR,HCT,14.4,CBC,mmHg
2.5%,01:17,B-LR 03,B-LR,PLT,149,CBC,10^3/uL
2.5%,01:17,B-LR 03,B-LR,WBC,5.8,CBC,10^3/uL
2.5%,01:17,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
2.5%,01:17,B-LR 03,B-LR,LAC,9.4,ABG,mmol/L
2.5%,01:17,B-LR 03,B-LR,pH,7.306,ABG,value
2.5%,01:17,B-LR 03,B-LR,pCO2,33,ABG,mmHg
2.5%,01:17,B-LR 03,B-LR,pO2,28.6,ABG,mmHg
EOB,NA,B-LR 03,B-LR,MAP,60,MAP,mmHg
EOB,NA,B-LR 03,B-LR,bpm,290,Heart rate,bpm
EOB,NA,B-LR 03,B-LR,RBC,2.49,CBC,M/mL
EOB,NA,B-LR 03,B-LR,Hb,5.2,CBC,mg/dL
EOB,NA,B-LR 03,B-LR,HCT,15.6,CBC,mmHg
EOB,NA,B-LR 03,B-LR,PLT,150,CBC,10^3/uL
EOB,NA,B-LR 03,B-LR,WBC,7.6,CBC,10^3/uL
EOB,NA,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
EOB,NA,B-LR 03,B-LR,LAC,11.3,ABG,mmol/L
EOB,NA,B-LR 03,B-LR,pH,7.276,ABG,value
EOB,NA,B-LR 03,B-LR,pCO2,36.5,ABG,mmHg
EOB,NA,B-LR 03,B-LR,pO2,30.2,ABG,mmHg
EOB,NA,B-LR 03,B-LR,AST,445,CMP,U/L
EOB,NA,B-LR 03,B-LR,ALT,149,CMP,U/L
EOB,NA,B-LR 03,B-LR,LDH,380,CMP,U/L
EOB,NA,B-LR 03,B-LR,CREA,0.4,CMP,mg/dL
EOB,NA,B-LR 03,B-LR,BUN,24.98,CMP,mg/dL
EOB,NA,B-LR 03,B-LR,AMY,143,CMP,U/L
EOB,NA,B-LR 03,B-LR,TG,85.43,CMP,mg/dL
EOB,NA,B-LR 03,B-LR,GLU,197.94,CMP,mg/dL
EOB,NA,B-LR 03,B-LR,GGT,12,CMP,U/L
24HR,09:17,B-LR 03,B-LR,MAP,41,MAP,mmHg
24HR,09:17,B-LR 03,B-LR,bpm,275,Heart rate,bpm
24HR,09:17,B-LR 03,B-LR,RBC,2.61,CBC,M/mL
24HR,09:17,B-LR 03,B-LR,Hb,5.7,CBC,mg/dL
24HR,09:17,B-LR 03,B-LR,HCT,17,CBC,mmHg
24HR,09:17,B-LR 03,B-LR,PLT,173,CBC,10^3/uL
24HR,09:17,B-LR 03,B-LR,WBC,7.4,CBC,10^3/uL
24HR,09:17,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
24HR,09:17,B-LR 03,B-LR,LAC,2.5,ABG,mmol/L
24HR,09:17,B-LR 03,B-LR,pH,7.393,ABG,value
24HR,09:17,B-LR 03,B-LR,pCO2,34.6,ABG,mmHg
24HR,09:17,B-LR 03,B-LR,pO2,25.7,ABG,mmHg
24HR,09:17,B-LR 03,B-LR,AST,650,CMP,U/L
24HR,09:17,B-LR 03,B-LR,ALT,381,CMP,U/L
24HR,09:17,B-LR 03,B-LR,LDH,683,CMP,U/L
24HR,09:17,B-LR 03,B-LR,CREA,0.6,CMP,mg/dL
24HR,09:17,B-LR 03,B-LR,BUN,22.31,CMP,mg/dL
24HR,09:17,B-LR 03,B-LR,AMY,153,CMP,U/L
24HR,09:17,B-LR 03,B-LR,TG,490.78,CMP,mg/dL
24HR,09:17,B-LR 03,B-LR,GLU,136.69,CMP,mg/dL
24HR,09:17,B-LR 03,B-LR,GGT,13,CMP,U/L
48HR,09:17,B-LR 03,B-LR,MAP,41,MAP,mmHg
48HR,09:17,B-LR 03,B-LR,bpm,254,Heart rate,bpm
48HR,09:17,B-LR 03,B-LR,RBC,2.32,CBC,M/mL
48HR,09:17,B-LR 03,B-LR,Hb,4.9,CBC,mg/dL
48HR,09:17,B-LR 03,B-LR,HCT,14.5,CBC,mmHg
48HR,09:17,B-LR 03,B-LR,PLT,185,CBC,10^3/uL
48HR,09:17,B-LR 03,B-LR,WBC,10.7,CBC,10^3/uL
48HR,09:17,B-LR 03,B-LR,X._Free_Hb,0,% Free Hb,%
48HR,09:17,B-LR 03,B-LR,LAC,2.1,ABG,mmol/L
48HR,09:17,B-LR 03,B-LR,pH,7.402,ABG,value
48HR,09:17,B-LR 03,B-LR,pCO2,31.2,ABG,mmHg
48HR,09:17,B-LR 03,B-LR,pO2,32.2,ABG,mmHg
48HR,09:17,B-LR 03,B-LR,AST,650,CMP,U/L
48HR,09:17,B-LR 03,B-LR,ALT,650,CMP,U/L
48HR,09:17,B-LR 03,B-LR,LDH,1025,CMP,U/L
48HR,09:17,B-LR 03,B-LR,CREA,0.7,CMP,mg/dL
48HR,09:17,B-LR 03,B-LR,BUN,42.87,CMP,mg/dL
48HR,09:17,B-LR 03,B-LR,AMY,306,CMP,U/L
48HR,09:17,B-LR 03,B-LR,TG,609,CMP,mg/dL
48HR,09:17,B-LR 03,B-LR,GLU,118.91,CMP,mg/dL
48HR,09:17,B-LR 03,B-LR,GGT,22,CMP,U/L
Baseline,08:25,B-LR 04,B-LR,MAP,74,MAP,mmHg
Baseline,08:25,B-LR 04,B-LR,bpm,203,Heart rate,bpm
Baseline,08:25,B-LR 04,B-LR,RBC,7.44,CBC,M/mL
Baseline,08:25,B-LR 04,B-LR,Hb,16.1,CBC,mg/dL
Baseline,08:25,B-LR 04,B-LR,HCT,50.9,CBC,mmHg
Baseline,08:25,B-LR 04,B-LR,PLT,142,CBC,10^3/uL
Baseline,08:25,B-LR 04,B-LR,WBC,7.1,CBC,10^3/uL
Baseline,08:25,B-LR 04,B-LR,X._Free_Hb,0,% Free Hb,%
Baseline,08:25,B-LR 04,B-LR,LAC,1.1,ABG,mmol/L
Baseline,08:25,B-LR 04,B-LR,pH,7.485,ABG,value
Baseline,08:25,B-LR 04,B-LR,pCO2,34.2,ABG,mmHg
Baseline,08:25,B-LR 04,B-LR,pO2,85.3,ABG,mmHg
Baseline,08:25,B-LR 04,B-LR,AST,43,CMP,U/L
Baseline,08:25,B-LR 04,B-LR,ALT,50,CMP,U/L
Baseline,08:25,B-LR 04,B-LR,LDH,91,CMP,U/L
Baseline,08:25,B-LR 04,B-LR,CREA,0.5,CMP,mg/dL
Baseline,08:25,B-LR 04,B-LR,BUN,13.96,CMP,mg/dL
Baseline,08:25,B-LR 04,B-LR,AMY,178,CMP,U/L
Baseline,08:25,B-LR 04,B-LR,TG,77.59,CMP,mg/dL
Baseline,08:25,B-LR 04,B-LR,GLU,125.71,CMP,mg/dL
Baseline,08:25,B-LR 04,B-LR,GGT,15,CMP,U/L
EOS,11:00,B-LR 04,B-LR,MAP,53,MAP,mmHg
EOS,11:00,B-LR 04,B-LR,bpm,275,Heart rate,bpm
EOS,11:00,B-LR 04,B-LR,LAC,3,ABG,mmol/L
EOS,11:00,B-LR 04,B-LR,pH,7.465,ABG,value
EOS,11:00,B-LR 04,B-LR,pCO2,32,ABG,mmHg
EOS,11:00,B-LR 04,B-LR,pO2,106,ABG,mmHg
EOS,11:00,B-LR 04,B-LR,AST,25,CMP,U/L
EOS,11:00,B-LR 04,B-LR,ALT,28,CMP,U/L
EOS,11:00,B-LR 04,B-LR,LDH,67,CMP,U/L
EOS,11:00,B-LR 04,B-LR,CREA,0.5,CMP,mg/dL
EOS,11:00,B-LR 04,B-LR,BUN,16.86,CMP,mg/dL
EOS,11:00,B-LR 04,B-LR,AMY,110,CMP,U/L
EOS,11:00,B-LR 04,B-LR,TG,117.4,CMP,mg/dL
EOS,11:00,B-LR 04,B-LR,GLU,218.86,CMP,mg/dL
EOS,11:00,B-LR 04,B-LR,GGT,10,CMP,U/L
EOR,11:22,B-LR 04,B-LR,MAP,51,MAP,mmHg
EOR,11:22,B-LR 04,B-LR,bpm,294,Heart rate,bpm
EOR,11:22,B-LR 04,B-LR,RBC,3.27,CBC,M/mL
EOR,11:22,B-LR 04,B-LR,Hb,7.2,CBC,mg/dL
EOR,11:22,B-LR 04,B-LR,HCT,21.8,CBC,mmHg
EOR,11:22,B-LR 04,B-LR,PLT,216,CBC,10^3/uL
EOR,11:22,B-LR 04,B-LR,WBC,5.2,CBC,10^3/uL
EOR,11:22,B-LR 04,B-LR,X._Free_Hb,0,% Free Hb,%
EOR,11:22,B-LR 04,B-LR,LAC,4.7,ABG,mmol/L
EOR,11:22,B-LR 04,B-LR,pH,7.405,ABG,value
EOR,11:22,B-LR 04,B-LR,pCO2,37.9,ABG,mmHg
EOR,11:22,B-LR 04,B-LR,pO2,90.2,ABG,mmHg
EOR,11:22,B-LR 04,B-LR,GGT,9,CMP,U/L
10%,12:22,B-LR 04,B-LR,MAP,41,MAP,mmHg
10%,12:22,B-LR 04,B-LR,bpm,265,Heart rate,bpm
