"","Source_File","Subject_ID","Group","Variable","Timepoint","Value","Parser_Confidence"
"1896","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"ALT","EOR",54,15
"1897","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"ALT","EOB",71,15
"1898","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"ALT","24HR",327,15
"1899","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"LDH","BL",67,15
"1900","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"LDH","EOR",88,15
"1901","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"LDH","EOB",191,15
"1902","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"LDH","24HR",756,15
"1903","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"CREA","BL",0.5,15
"1904","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"CREA","EOR",0.9,15
"1905","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"CREA","EOB",0.8,15
"1906","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"CREA","24HR",0.1,15
"1907","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"BUN","BL",16.49,15
"1908","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"BUN","EOR",21.08,15
"1909","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"BUN","EOB",33.35,15
"1910","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"BUN","24HR",57.74,15
"1911","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AMY","BL",289,15
"1912","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AMY","EOR",169,15
"1913","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AMY","EOB",212,15
"1914","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AMY","24HR",348,15
"1915","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"TG","BL",64.57,15
"1916","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"TG","EOR",67.9,15
"1917","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"TG","EOB",82.86,15
"1918","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"TG","24HR",609,15
"1919","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GGT","BL",12,15
"1920","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GGT","EOR",5,15
"1921","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GGT","EOB",7,15
"1922","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GGT","24HR",9,15
"1923","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GLU","BL",140.44,15
"1924","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GLU","EOR",232.03,15
"1925","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GLU","EOB",256,15
"1926","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"GLU","24HR",76.11,15
"1927","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","BL",0.8,15
"1928","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","EOS",7.6,15
"1929","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","EOR",9.8,15
"1930","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","10%",4.4,15
"1931","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","7.5%",7.7,15
"1932","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","5%",5.8,15
"1933","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","2.5%",7.4,15
"1934","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","EOB",7.4,15
"1935","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","ABG","LAC","24HR",20,15
"1936","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AST","BL",73,15
"1937","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AST","EOR",125,15
"1938","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AST","EOB",445,15
"1939","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AST","24HR",650,15
"1940","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AST","48HR",650,15
"1941","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"ALT","BL",116,15
"1942","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"ALT","EOR",71,15
"1943","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"ALT","EOB",149,15
"1944","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"ALT","24HR",381,15
"1945","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"ALT","48HR",650,15
"1946","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"LDH","BL",158,15
"1947","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"LDH","EOR",157,15
"1948","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"LDH","EOB",380,15
"1949","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"LDH","24HR",683,15
"1950","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"LDH","48HR",1025,15
"1951","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"CREA","BL",0.5,15
"1952","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"CREA","EOR",0.5,15
"1953","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"CREA","EOB",0.4,15
"1954","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"CREA","24HR",0.6,15
"1955","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"CREA","48HR",0.7,15
"1956","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"BUN","BL",13.93,15
"1957","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"BUN","EOR",17.84,15
"1958","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"BUN","EOB",24.98,15
"1959","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"BUN","24HR",22.31,15
"1960","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"BUN","48HR",42.87,15
"1961","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AMY","BL",197,15
"1962","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AMY","EOR",100,15
"1963","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AMY","EOB",143,15
"1964","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AMY","24HR",153,15
"1965","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"AMY","48HR",306,15
"1966","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"TG","BL",63.1,15
"1967","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"TG","EOR",49.55,15
"1968","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"TG","EOB",85.43,15
"1969","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"TG","24HR",490.78,15
"1970","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"TG","48HR",609,15
"1971","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GGT","BL",15,15
"1972","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GGT","EOR",8,15
"1973","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GGT","EOB",12,15
"1974","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GGT","24HR",13,15
"1975","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GGT","48HR",22,15
"1976","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GLU","BL",145.07,15
"1977","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GLU","EOR",180.85,15
"1978","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GLU","EOB",197.94,15
"1979","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GLU","24HR",136.69,15
"1980","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3",NA,"GLU","48HR",118.91,15
"1981","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","BL",1.1,15
"1982","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","EOS",6.3,15
"1983","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","EOR",9.4,15
"1984","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","10%",3.6,15
"1985","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","7.5%",3.8,15
"1986","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","5%",5.8,15
"1987","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","2.5%",9.4,15
"1988","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","EOB",11.3,15
"1989","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","24HR",2.5,15
"1990","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","ABG","LAC","48HR",2.1,15
"1991","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AST","BL",43,15
"1992","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AST","EOR",25,15
"1993","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AST","EOB",50,15
"1994","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AST","24HR",211,15
"1995","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AST","48HR",291,15
"1996","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"ALT","BL",50,15
"1997","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"ALT","EOR",28,15
"1998","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"ALT","EOB",52,15
"1999","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"ALT","24HR",140,15
"2000","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"ALT","48HR",207,15
"2001","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"LDH","BL",91,15
"2002","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"LDH","EOR",67,15
"2003","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"LDH","EOB",156,15
"2004","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"LDH","24HR",325,15
"2005","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"LDH","48HR",453,15
"2006","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"CREA","BL",0.5,15
"2007","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"CREA","EOR",0.5,15
"2008","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"CREA","EOB",0.5,15
"2009","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"CREA","24HR",0.3,15
"2010","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"CREA","48HR",0.5,15
"2011","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"BUN","BL",13.96,15
"2012","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"BUN","EOR",16.86,15
"2013","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"BUN","EOB",22.37,15
"2014","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"BUN","24HR",25.35,15
"2015","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"BUN","48HR",25.23,15
"2016","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AMY","BL",178,15
"2017","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AMY","EOR",110,15
"2018","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AMY","EOB",145,15
"2019","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AMY","24HR",446,15
"2020","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"AMY","48HR",539,15
"2021","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"TG","BL",77.59,15
"2022","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"TG","EOR",117.4,15
"2023","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"TG","EOB",138.83,15
"2024","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"TG","24HR",609,15
"2025","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"TG","48HR",609,15
"2026","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GGT","BL",15,15
"2027","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GGT","EOR",10,15
"2028","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GGT","EOB",9,15
"2029","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GGT","24HR",9,15
"2030","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GGT","48HR",12,15
"2031","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GLU","BL",125.71,15
"2032","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GLU","EOR",218.86,15
"2033","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GLU","EOB",266.04,15
"2034","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GLU","24HR",132.74,15
"2035","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4",NA,"GLU","48HR",128.75,15
"2036","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","BL",1.1,15
"2037","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","EOS",3,15
"2038","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","EOR",4.7,15
"2039","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","10%",1.8,15
"2040","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","7.5%",3.1,15
"2041","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","5%",4,15
"2042","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","2.5%",3.8,15
"2043","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","EOB",4.6,15
"2044","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","24HR",1.3,15
"2045","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","ABG","LAC","48HR",2.3,15
"2046","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AST","BL",75,15
"2047","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AST","EOR",36,15
"2048","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AST","EOB",65,15
"2049","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AST","24HR",268,15
"2050","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AST","48HR",99,15
"2051","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"ALT","BL",98,15
"2052","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"ALT","EOR",55,15
"2053","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"ALT","EOB",74,15
"2054","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"ALT","24HR",236,15
"2055","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"ALT","48HR",281,15
"2056","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"LDH","BL",112,15
"2057","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"LDH","EOR",72,15
"2058","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"LDH","EOB",110,15
"2059","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"LDH","24HR",378,15
"2060","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"LDH","48HR",149,15
"2061","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"CREA","BL",0.5,15
"2062","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"CREA","EOR",0.5,15
"2063","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"CREA","EOB",0.6,15
"2064","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"CREA","24HR",0.3,15
"2065","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"CREA","48HR",0.5,15
"2066","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"BUN","BL",10.03,15
"2067","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"BUN","EOR",12.6,15
"2068","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"BUN","EOB",17.07,15
"2069","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"BUN","24HR",16.79,15
"2070","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"BUN","48HR",11.55,15
"2071","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AMY","BL",214,15
"2072","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AMY","EOR",142,15
"2073","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AMY","EOB",211,15
"2074","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AMY","24HR",367,15
"2075","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"AMY","48HR",327,15
"2076","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"TG","BL",129.45,15
"2077","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"TG","EOR",118.88,15
"2078","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"TG","EOB",248.65,15
"2079","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"TG","24HR",609,15
"2080","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"TG","48HR",609,15
"2081","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GGT","BL",11,15
"2082","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GGT","EOR",5,15
"2083","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GGT","EOB",5,15
"2084","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GGT","24HR",5,15
"2085","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GGT","48HR",8,15
"2086","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GLU","BL",157.03,15
"2087","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GLU","EOR",213.15,15
"2088","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GLU","EOB",154.12,15
"2089","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GLU","24HR",138.13,15
"2090","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5",NA,"GLU","48HR",122.12,15
"2091","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","BL",1.5,15
"2092","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","EOS",5.3,15
"2093","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","EOR",8.1,15
"2094","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","10%",3.4,15
"2095","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","7.5%",3.1,15
"2096","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","5%",3.1,15
"2097","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","2.5%",6.5,15
"2098","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","EOB",5.8,15
"2099","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","24HR",2.5,15
"2100","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","ABG","LAC","48HR",1,15
"2101","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AST","BL",38,15
"2102","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AST","EOR",40,15
"2103","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AST","EOB",70,15
"2104","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AST","24HR",323,15
"2105","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AST","48HR",347,15
"2106","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"ALT","BL",69,15
"2107","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"ALT","EOR",54,15
"2108","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"ALT","EOB",62,15
"2109","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"ALT","24HR",234,15
"2110","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"ALT","48HR",338,15
"2111","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"LDH","BL",203,15
"2112","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"LDH","EOR",111,15
"2113","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"LDH","EOB",44,15
"2114","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"LDH","24HR",527,15
"2115","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"LDH","48HR",612,15
"2116","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"CREA","BL",0.5,15
"2117","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"CREA","EOR",0.6,15
"2118","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"CREA","EOB",0.5,15
"2119","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"CREA","24HR",1.1,15
"2120","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"CREA","48HR",0.4,15
"2121","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"BUN","BL",15.53,15
"2122","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"BUN","EOR",20.42,15
"2123","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"BUN","EOB",24.76,15
"2124","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"BUN","24HR",40.36,15
"2125","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"BUN","48HR",18.99,15
"2126","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AMY","BL",213,15
"2127","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AMY","EOR",149,15
"2128","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AMY","EOB",209,15
"2129","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AMY","24HR",431,15
"2130","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"AMY","48HR",1092,15
"2131","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"TG","BL",107.67,15
"2132","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"TG","EOR",145.79,15
"2133","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"TG","EOB",236.15,15
"2134","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"TG","24HR",609,15
"2135","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"TG","48HR",609,15
"2136","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GGT","BL",11,15
"2137","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GGT","EOR",7,15
